word,pronunciation,meaning1,meaning2,meaning3
microscopy,/maɪˈkɹəskəpi/,sự dùng kính hiển vi,sự soi kính hiển vi,
millionaire,/ˌmɪɫjəˈnɛɹ/,nhà triệu phú,người giàu bạc triệu,
mimic,/ˈmɪmɪk/,bắt chước*  ngoại động từ,,
miniature,/ˈmɪniəˌtʃʊɹ/,bức tiểu hoạ,,
misconception,/mɪskənˈsɛpʃən/,sự quan niệm sai,sự nhận thức sai,sự hiểu sai
misfortune,/mɪsˈfɔɹtʃən/,sự rủi ro,sự bất hạnh,
mist,/ˈmɪst/,sương mù,,
mistreat,/mɪˈstɹit/,ngược đãi,,
mistrustful,/mɪˈstɹəsfəɫ/,không tin,nghi ngờ,ngờ vực
misunderstand,/ˌmɪsəndɝˈstænd/,hiểu lầm,hiểu sai,
mock,/ˈmɑk/,sự chế nhạo,sự nhạo báng,sự chế giễu
modernize,/ˈmɑdɝˌnaɪz/,hiện đại hoá,đổi mới*  nội động từ,
mogul,/ˈmoʊɡəɫ/,Mogul thuộc Mông,,
mold,/ˈmoʊɫd/,(như) mould,,
monastery,/ˈmɑnəˌstɛɹi/,tu viện,,
moody,/ˈmudi/,buồn rầu,ủ r,
moonlight,/ˈmunˌɫaɪt/,ánh trăng,ánh sáng trăng,
morally,/ˈmɔɹəɫi/,một cách có đạo đức,,
mortal,/ˈmɔɹtəɫ/,chết,có chết,
mortar,/ˈmɔɹtɝ/,vữa,hồ,
mortify,/ˈmɔɹtɪˌfaɪ/,hành xác,,
mother-in-law,/ˈməðɝɪnˌɫɔ/,mẹ chồng,mẹ v,
motorbike,/ˈmoʊtɝˌbaɪk/,xe môtô hạng nhẹ,,
motorist,/ˈmoʊtɝɪst/,người lái xe ô tô,người chơi xe ô tô,
mournful,/ˈmɔɹnfəɫ/,buồn rầu,ảm đạm,tang tóc
mover,/ˈmuvɝ/,động cơ,động lực,
muddy,/ˈmədi/,lầy bùn,lấy lội,
multiply,/ˈməɫtəˌpɫaɪ/,nhân lên,làm bội lên,làm tăng lên nhiều lần
mumble,/ˈməmbəɫ/,tiếng nói lầm bầm*  động từ,,
murmur,/ˈmɝmɝ/,tiếng rì rầm,tiếng rì rào,tiếng xì xào
muse,/ˈmjuz/,Muse thần nàng thơ,,
mustache,/ˈməsˌtæʃ/,râu mép,ria ((từ Mỹ,nghĩa Mỹ) (cũng) mustache)
mutable,/ˈmjutəbəɫ/,có thể đổi,có thể biến đổi,
mutter,/ˈmətɝ/,sự thì thầm,tiếng thì thầm,
mutton,/ˈmətən/,thịt cừu,,
mystify,/ˈmɪstəˌfaɪ/,làm bối rối,làm hoang mang,
narcissistic,/ˌnɑɹsɪˈsɪstɪk/,tự yêu mình,quá chú ý đến vẻ đẹp của mình,
narrator,/ˈnɛɹeɪtɝ/,người chuyện kể,người tường thuật,
narrowly,/ˈnɛɹoʊɫi/,chật hẹp,,
nationwide,/ˈneɪʃənˈwaɪd/,khắp cả nước,toàn quốc,
naughty,/ˈnɔti/,hư,hư đốn,nghịch ngợm
navigate,/ˈnævəˌɡeɪt/,lái (tàu,thuyền,máy bay...)
navy,/ˈneɪvi/,hải quân,,
needless,/ˈnidɫəs/,không cần thiết,thừa,vô ích
needy,/ˈnidi/,nghèo túng,,
nerve,/ˈnɝv/,dây thần kinh,,
nervously,/ˈnɝvəsɫi/,bồn chồn,lo lắng,
neurosis,/nʊˈɹoʊsəs/,chứng loạn thần kinh chức năng,,
newscaster,/ˈnuzˌkæstɝ/,người phát thanh bản tin ở đài,,
newsworthy,/ˈnuzˌwɝði/,đáng đưa thành tin,đáng đưa lên mặt báo,
nicely,/ˈnaɪsɫi/,thú vị,dễ chịu,hay hay
nightmare,/ˈnaɪtˌmɛɹ/,cơn ác mộng,,
nobility,/noʊˈbɪɫəti/,tính cao quý,tính cao thượng,tính cao nhã
nobleman,/ˈnoʊbəɫmən/,người quý tộc,người quý phái,
nomad,/ˈnoʊˌmæd/,dân du cư,,
nominee,/ˌnɑməˈni/,người được giới thiệu,người được đề cử (ra ứng cử),
northward,/ˈnɔɹθwɝd/,hướng bắc*  tính từ & phó từ,,
nostril,/ˈnɑstɹɪɫ/,lỗ mũi,,
nourish,/ˈnɝɪʃ/,nuôi,nuôi nấng,nuôi dưỡng
nourishment,/ˈnɝɪʃmənt/,sự nuôi,sự nuôi dưỡng,
novelty,/ˈnɑvəɫti/,tính mới,tính mới lạ,tính lạ thường
nut,/ˈnət/,quả hạch,,
nutshell,/ˈnətˌʃɛɫ/,bỏ quả hạch,,
oath,/ˈoʊθ/,lời thề,lời tuyên thệ,
obedient,/oʊˈbidiənt/,biết nghe lời,biết vâng lời,dễ bảo
obituary,/oʊˈbɪtʃuˌɛɹi/,lời cáo phó,,
observer,/əbˈzɝvɝ/,người theo dõi,người quan sát,
obsess,/əbˈsɛs/,ám ảnh,,
obsession,/əbˈsɛʃən/,sự ảm ảnh,tình trạng bị ám ảnh,
obsessive,/əbˈsɛsɪv/,ám ảnh,,
offend,/əˈfɛnd/,làm chướng (tai),làm gai (mắt)*  nội động từ,
offender,/əˈfɛndɝ/,người phạm tội,người phạm lỗi,
offhand,/ˈɔfˈhænd/,quá tự nhiên,lấc cấc,không khách sáo
offshore,/ˈɔfˈʃɔɹ/,xa bờ biển,ở ngoài khơi,
ointment,/ˈɔɪntmənt/,thuốc mỡ,,
olympiad,/oʊˈɫɪmpiˌæd/,lim,,
optimism,/ˈɑptəˌmɪzəm/,sự lạc quang,tính lạc quan,
optimist,/ˈɑptəmɪst/,người lạc quan*  tính từ,,
optimistic,/ˌɑptəˈmɪstɪk/,lạc quan chủ nghĩa,,
orator,/ˈɔɹətɝ/,người diễn thuyết,nhà hùng biện,
orchestral,/ɔɹˈkɛstɹəɫ/,dàn nhạc,dành cho dàn nhạc,
orchid,/ˈɔɹkɪd/,cây lan,cây phong lan ((cũng) orchis),
organizer,/ˈɔɹɡəˌnaɪzɝ/,người tổ chức,,
originality,/ɝˌɪdʒəˈnæɫɪti/,tính chất gốc,tính chất nguồn gốc,tính chất căn nguyên
originate,/ɝˈɪdʒəˌneɪt/,bắt đầu,khởi đầu,
ornament,/ˈɔɹnəmənt/,đồ trang hoàng,đồ trang trí,đồ trang sức
ounce,/ˈaʊns/,oz,,
outback,/ˈaʊtˌbæk/,xa xôi hẻo lánh,,
outdistance,/ˈaʊtˈdɪstəns/,vượt xa (đối thủ),,
outdo,/ˌaʊtˈdu/,vượt,hơn hẳn,
outfit,/ˈaʊtˌfɪt/,đồ trang bị,quần áo giày mũ...,bộ đồ nghề
outgrow,/ˌaʊtˈɡɹoʊ/,lớn hơn,mọc cao hơn,mọc mau hơn
outing,/ˈaʊtɪŋ/,cuộc đi chơi,cuộc đi nghỉ hè (xa nhà),
outlive,/ˌaʊtˈɫɪv/,sống lâu hơn,,
outpatient,/ˈaʊtˌpeɪʃənt/,người bệnh ở ngoài,người bệnh ngoại trú,
outrage,/ˈaʊˌtɹeɪdʒ/,sự lăng nhục,sự sỉ nhục,
outrageous,/aʊˈtɹeɪdʒəs/,xúc phạm,làm tổn thương,
outshine,/ˈaʊˌtʃaɪn/,sáng,chiếu sáng*  ngoại động từ,
outsider,/aʊtˈsaɪdɝ/,người ngoài cuộc,người không thể cho nhập bọn,
outskirts,/ˈaʊtˌskɝts/,vùng ngoài (một tỉnh...),ngoại ô,vùng ngoại ô
outwardly,/ˈaʊtwɝdɫi/,bề ngoài,,
oval,/ˈoʊvəɫ/,có hình trái xoan*  danh từ,,
overboard,/ˈoʊvɝˌbɔɹd/,qua mạn tàu,từ trên mạm tàu xuống biển,xuống biển
overbook,/ˈoʊvɝˌbʊk/,đăng ký trước quá nhiều,,
overcoat,/ˈoʊvɝˌkoʊt/,áo khoác ngoài,,
overestimate,/ˌoʊvɝˈɛstəˌmeɪt/,đánh giá quá cao,,
overhear,/ˈoʊvɝˈhiɹ/,nghe lỏm,nghe trộm,
overlap,/ˈoʊvɝˌɫæp/,sự gối lên nhau,,
overlook,/ˈoʊvɝˌɫʊk/,không nhận thấy,không chú ý tới,
overly,/ˈoʊvɝɫi/,quá,thái quá,quá mức
overshadow,/ˈoʊvɝˈʃædoʊ/,che bóng,che mắt,
oversize,/ˌoʊvɝˈsaɪz/,vật ngoại khổ,,
overstep,/ˈoʊvɝˌstɛp/,đi quá (giới hạn,,
overtake,/ˈoʊvɝˌteɪk/,bắt kịp,vượt,
overthrow,/ˈoʊvɝˌθɹoʊ/,sự lật đổ,sự phá đổ,sự đạp đổ
overturn,/ˈoʊvɝˌtɝn/,sự lật đổ,sự đảo lộn[,ouvə'tə:n]*  ngoại động từ
ow,/ˈaʊ/,ối,đau,
owl,/ˈaʊɫ/,con cú,,
ox,/ˈɑks/,con bò,con bò đực thiến,
ozone,/ˈoʊˌzoʊn/,Ozon,,
pa,/ˈpɑ/,(viết tắt) của papa ba,bố,
paintbrush,/ˈpeɪntˌbɹəʃ/,chổi sơn,bút vẽ,
pajamas,/pəˈdʒæməz/,pijama,quần áo ngủ,
pallet,/ˈpæɫət/,ổ rơm,nệm rơm,
pancake,/ˈpænˌkeɪk/,bánh kếp (giống như bánh đa),,
pandemic,/pænˈdɛmɪk/,dịch lớn,,
papaya,/pəˈpaɪə/,cây đu đủ,,
paperwork,/ˈpeɪpɝˌwɝk/,công việc giấy tờ,,
parade,/pɝˈeɪd/,sự phô trương,,
paralysis,/pɝˈæɫəsəs/,chứng liệt,,
paratrooper,/ˈpɛɹəˌtɹupɝ/,lính nhảy dù,,
partisan,/ˈpɑɹtəzən/,người theo một đảng phái,đảng viên,
passionate,/ˈpæʃənət/,sôi nổi,say sưa,say đắm
passionately,/ˈpæʃənətɫi/,một cách say đắm,nhiệt tình,nồng nhiệt
pastoral,/ˈpæstɝəɫ/,người chăn súc vật,(thuộc) mục đồng,
patriot,/ˈpeɪtɹiət/,người yêu nước,,
patriotism,/ˈpeɪtɹiəˌtɪzəm/,lòng yêu nước,,
patron,/ˈpeɪtɹən/,người bảo trợ,người đỡ đầu,ông chủ
pave,/ˈpeɪv/,lát (đường,sàn...),
paw,/ˈpɔ/,chân (có vuốt của mèo,hổ...),
pawnshop,/ˈpɔnˌʃɑp/,hiệu cầm đồ,,
peacefully,/ˈpisfəɫi/,hoà bình,thái bình,
peach,/ˈpitʃ/,quả đào,,
pearl,/ˈpɝɫ/,hạt trai,ngọc trai,
pebble,/ˈpɛbəɫ/,đá cuội,sỏi,
pedal,/ˈpɛdəɫ/,bàn đạp (xe đạp,đàn pianô),
pedantic,/pəˈdæntɪk/,thông thái rởm,,
pedestrian,/pəˈdɛstɹiən/,bằng chân,bộ,
pee,/ˈpi/,sự đi đái,sự đi giải,sự đi tiểu*  nội động từ
peel,/ˈpiɫ/,tháp vuông (ở Ê,,
peep,/ˈpip/,kêu chít chít,kêu chim chiếp (chuột,chim...)*  danh từ
peg,/ˈpɛɡ/,cái chốt,cái ngạc,
penalize,/ˈpɛnəˌɫaɪz/,trừng trị,trừng phạt,
penetrate,/ˈpɛnəˌtɹeɪt/,thâm nhập,lọt vào,nhìn xuyên qua
penguin,/ˈpɛŋɡwən/,chim cụt,,
penicillin,/ˌpɛnəˈsɪɫən/,Pênixilin,,
pentagon,/ˈpɛnɪˌɡɑn/,hình năm cạnh,,
permanence,/ˈpɝmənəns/,cái lâu bền,cái thường xuyên,cái cố định
permeate,/ˈpɝmiˌeɪt/,thấm vào,thấm qua,
perseverance,/ˌpɝsəˈvɪɹəns/,tính kiên nhẫn,tính kiên trì,sự bền gan
persist,/pɝˈsɪst/,kiên gan,bền bỉ,
persistence,/pɝˈsɪstəns/,tính kiên gan,tính bền bỉ,
personification,/pɝˌsɑnəfəˈkeɪʃən/,sự nhân cách hoá,trường hợp nhân cách hoá,
personify,/pɝˈsɑnəˌfaɪ/,nhân cách hoá,nhân hình hoá (tư tưởng,phẩm chất )
perspiration,/ˌpɝspɝˈeɪʃən/,sự đổ mồ hôi,,
persuasion,/pɝˈsweɪʒən/,sự làm cho tin,sự thuyết phục,
pessimist,/ˈpɛsəməst/,kẻ bi quan,kẻ yếm thế,
pessimistic,/ˌpɛsəˈmɪstɪk/,bi quan,yếm thế,
petty,/ˈpɛˌti/,nhỏ mọn,lặt vặt,tầm thường
ph,/ˈpiˈeɪtʃ/,độ pH,,
pharmacist,/ˈfɑɹməsɪst/,dược sĩ,người buôn dược phẩm,
pi,/ˈpaɪ/,Pi,,
pickle,/ˈpɪkəɫ/,nước giầm (như giấm,,
picky,/ˈpɪki/,kiểu cách),,
picturesque,/ˈpɪktʃɝəsk/,đẹp,đẹp như tranh,
pint,/ˈpaɪnt/,Panh (đơn vị đo lường bằng 0,57 lít ở Mỹ),
piracy,/ˈpaɪɹəsi/,nghề cướp biển,nghề ăn cướp,
pirate,/ˈpaɪɹət/,kẻ cướp biển,kẻ cướp,
plague,/ˈpɫeɪɡ/,bệnh dịch,,
playmate,/ˈpɫeɪˌmeɪt/,bạn đồng đội,,
playwright,/ˈpɫeɪˌɹaɪt/,nhà soạn kịch,nhà soạn tuồng hát,
plead,/ˈpɫid/,bào chữa,biện hộ,cãi
pluck,/ˈpɫək/,sự giật,sự kéo,cái giật
plum,/ˈpɫəm/,quả mận,,
plumber,/ˈpɫəmɝ/,thợ hàn chì,,
pointless,/ˈpɔɪntɫəs/,cùn,không nhọn,
polio,/ˈpoʊɫiˌoʊ/,(viết tắt) của poliomyelitis,,
politeness,/pəˈɫaɪtnəs/,sự lễ phép,sự lễ độ,sự lịch sự
polity,/ˈpɑɫəti/,chính thể,tổ chức nhà nước,
polo,/ˈpoʊɫoʊ/,môn pôlô,,
ponder,/ˈpɑndɝ/,+ on,upon,over) suy nghĩ
popularize,/ˈpɑpjəɫɝˌaɪz/,đại chúng hoá,,
posh,/ˈpɑʃ/,chiến,cừ,sang trọng
postpone,/poʊˈspoʊn/,hoãn lại,,
powerfully,/ˈpaʊɝfɫi/,hùng mạnh,hùng cường,có sức mạnh lớn (động cơ )
practicality,/ˌpɹæktɪˈkæɫəti/,vấn đề thực tế,,
prance,/ˈpɹæns/,sự nhảy dựng lên,động tác nhảy dựng lên,
prawn,/ˈpɹɔn/,tôm panđan*  nội động từ,,
predicament,/pɹiˈdɪkəmənt/,mười phạm trù của A,,
predicate,/ˈpɹɛdəˌkeɪt/,vị ngữ,,
predictable,/pɹiˈdɪktəbəɫ/,có thể nói trước,có thể đoán trước,có thể dự đoán
predictive,/pɹiˈdɪktɪv/,nói trước,đoán trước,dự đoán
predictor,/pɹɪˈdɪktɝ/,người nói trước,người đoán trước,nhà tiên tri
prefect,/ˈpɹiˌfɛkt/,quận trưởng,,
preferable,/ˈpɹɛfɝəbəɫ/,đáng thích hơn,đáng ưa hơn,
prehistoric,/ˌpɹihɪˈstɔɹɪk/,tiền s,,
preoccupy,/pɹiˈɑkjəˌpaɪ/,làm bận tâm,làm bận trí,làm lo lắng
prestige,/pɹɛˈstiʒ/,uy tín,thanh thế,
prestigious,/pɝˈstidʒəs/,có uy tín,có thanh thế,đem lại uy tín
priceless,/ˈpɹaɪsɫəs/,vô giá,không định giá được,
prick,/ˈpɹɪk/,sự châm,sự chích,sự chọc
prominence,/ˈpɹɑmənəns/,sự chú ý đặc biệt,sự nổi bật,
proponent,/pɹəˈpoʊnənt/,đề nghị,đề xuất,đề xướng*  danh từ
prosecute,/ˈpɹɑsəkˌjut/,khởi tố,kiện,
prosper,/ˈpɹɑspɝ/,thịnh vượng,phồn vinh,thành công*  ngoại động từ
proudly,/ˈpɹaʊdɫi/,kiêu ngạo,kiêu căng,kiêu hãnh
psychologically,/ˌsaɪkəˈɫɑdʒɪkɫi/,tâm lý,,
publicize,/ˈpəbɫɪˌsaɪz/,đưa ra công khai,làm cho thiên hạ biết đến,
pudding,/ˈpʊdɪŋ/,bánh putđinh,,
pumpkin,/ˈpəmkɪn/,quả bí ngô,quả bí,
punch,/ˈpəntʃ/,cú đấm,cú thoi,cú thụi
punctual,/ˈpəŋktʃuəɫ/,điểm,như một điểm,
punctuality,/ˌpəŋktʃuˈæɫɪti/,tính đúng giờ (không chậm trễ),,
purposeful,/ˈpɝpəsfəɫ/,có mục đích,có ý định,
puzzled,/ˈpəzəɫd/,không hiểu được,lúng túng,bối rối
quantify,/ˈkwɑntɪˌfaɪ/,xác định số lượng,,
quarantine,/ˈkwɔɹənˌtin/,cách ly,giữ để kiểm dịch,
quarrel,/ˈkwɔɹəɫ/,sự câi nhau,sự gây chuyện,sự sinh sự
quarrelsome,/ˈkwɔɹəɫsəm/,hay câi nhau,hay gây gỗ,hay sinh sự
queer,/ˈkwɪɹ/,lạ lùng,kỳ quặc,
quotable,/ˈkwoʊtəbəɫ/,có thể trích dẫn,đáng trích dẫn,
racism,/ˈɹeɪˌsɪzəm/,chủ nghĩa phân biệt chủng tộc,,
racist,/ˈɹeɪsɪst/,người phân biệt chủng tộc,,
rack,/ˈɹæk/,những đám mây trôi giạt,,
radiate,/ˈɹeɪdiˌeɪt/,toả ra,xoè ra*  động từ,
radically,/ˈɹædɪkɫi/,căn bản,tận gốc,hoàn toàn triệt để
radium,/ˈɹeɪdiəm/,Rađi,,
rafter,/ˈɹæftɝ/,raftsman,,
rag,/ˈɹæɡ/,giẻ,giẻ rách,
rainbow,/ˈɹeɪnˌboʊ/,cầu vồng,,
rally,/ˈɹæɫi/,sự tập hợp lại,,
ram,/ˈɹæm/,cừu đực (chưa thiến),,
ramp,/ˈɹæmp/,dốc,bờ dốc,đoạn đường thoai thoải
ranger,/ˈɹeɪndʒɝ/,người hay đi lang thang,,
rash,/ˈɹæʃ/,chứng phát ban*  tính từ,,
rattle,/ˈɹætəɫ/,cái trống lắc,cái lúc lắc (đồ chơi trẻ con),
ravage,/ˈɹævɪdʒ/,sự tàn phá,,
rebel,/ˈɹɛbəɫ/,người nổi loạn,người phiến loạn,
rebellious,/ɹəˈbɛɫjəs/,nổi loạn,phiến loạn,
recipe,/ˈɹɛsəpi/,công thức (bánh,món ăn,thuốc pha chế)
reckon,/ˈɹɛkən/,tính,đếm,
recollect,/ˌɹɛkəˈɫɛkt/,nhớ lại,hồi tưởng lại,
recollection,/ˌɹɛkəˈɫɛkʃən/,sự nhớ lại,sự hồi tưởng lại,ký ức
recruit,/ɹəˈkɹut/,lính mới,,
redo,/ɹiˈdu/,làm lại (cái gì),,
redundant,/ɹɪˈdəndənt/,thừa,dư,
reed,/ˈɹid/,sậy,,
reflective,/ɹɪˈfɫɛktɪv/,phản chiếu (nhất là ánh sáng),,
refrain,/ɹɪˈfɹeɪn/,đoạn điệp*  động từ,,
refresh,/ɹɪˈfɹɛʃ/,làm nhớ lại,nhắc nhớ lại,
refuge,/ˈɹɛfjudʒ/,nơi trốn tránh,nơi ẩn náu,nơi trú ẩn
refugee,/ˈɹɛfjudʒi/,người lánh nạn,người tị nạn,
refute,/ɹɪfˈjut/,bác,bẻ lại,
regrettably,/ɹɪˈɡɹɛtəbɫi/,một cách đáng tiếc,,
rehearsal,/ɹiˈhɝsəɫ/,sự kể lại,sự nhắc lại,
reinforce,/ˌɹiɪnˈfɔɹs/,tăng cường,củng cố,tăng viện
rejoin,/ɹiˈdʒɔɪn/,đáp lại,trả lời lại,cãi lại
relativity,/ˌɹɛɫəˈtɪvəti/,tính tương đối,,
relay,/ˈɹiˌɫeɪ/,ca,kíp (thợ),
relic,/ˈɹɛɫɪk/,thành tích,,
reminder,/ɹiˈmaɪndɝ/,cái nhắc nhở,cái làm nhớ lại (một điều gì),
reorganize,/ɹiˈɔɹɡəˌnaɪz/,tổ chức lại,cải tổ lại,
repaint,/ɹiˈpeɪnt/,sơn lại,,
replica,/ˈɹɛpɫɪkə/,bản sao (của bức tranh,bức tượng),
repress,/ɹiˈpɹɛs/,dẹp,đàn áp,trấn áp
repression,/ɹiˈpɹɛʃən/,sự dẹp,sự đàn áp,sự trấn áp
reprint,/ɹiˈpɹɪnt/,sự in lại,sự tái bản,
resign,/ɹiˈsaɪn/,ký tên lại[ri'zain]*  động từ,,
resonant,/ˈɹɛzənənt/,âm vang,dội tiếng,
respectably,/ɹiˈspɛktəbɫi/,một cách đáng trọng,một cách đáng kính,
respiration,/ˌɹɛspɝˈeɪʃən/,sự thở,sự hô hấp,
resume,/ˈɹɛzəˌmeɪ/,lấy lại,chiếm lại,hồi phục lại
retailer,/ˈɹiˌteɪɫɝ/,người bán lẻ,,
retard,/ɹiˈtɑɹd/,sự chậm trễ,sự đến trễ*  ngoại động từ,
retina,/ˈɹɛtənə/,màng lưới,võng mạc (mắt),
retrieve,/ɹiˈtɹiv/,bù đắp được (sự mất mát,tổn thất),sửa chữa được (lỗi lầm)
revenge,/ɹiˈvɛndʒ/,sự trả thù,hành động trả thù,ý muốn trả thù
reverence,/ˈɹɛvɝəns/,sự tôn kính,lòng sùng kính,lòng kính trọng
revive,/ɹiˈvaɪv/,làm sống lại,làm tỉnh lại,
revolutionize,/ˌɹɛvəˈɫuʃəˌnaɪz/,cách mạng hoá,,
revolve,/ɹiˈvɑɫv/,suy đi xét lại,,
rhinoceros,/ɹaɪˈnɑsɝəs/,con tê giác ((viết tắt) rhino),,
rhyme,/ˈɹaɪm/,văn,,
rhythmic,/ˈɹɪðmɪk/,có nhịp điệu,,
rib,/ˈɹɪb/,xương sườn,,
rider,/ˈɹaɪdɝ/,người đi xe (xe buýt,xe điện,xe lửa...)
ridge,/ˈɹɪdʒ/,chóp,chỏm,ngọn
righteousness,/ˈɹaɪtʃəsnəs/,tính ngay thẳng đạo đức,sự công bằng,
rim,/ˈɹɪm/,vành (bánh xe),,
rip,/ˈɹɪp/,con ngựa còm,con ngựa xấu,
risky,/ˈɹɪski/,liều,mạo hiểm,
rite,/ˈɹaɪt/,lễ,lễ nghi,nghi thức
roam,/ˈɹoʊm/,cuộc đi chơi rong,,
roar,/ˈɹɔɹ/,tiếng gầm,tiếng rống,
roommate,/ˈɹuˌmeɪt/,bạn chung phòng,,
rosy,/ˈɹoʊzi/,hồng,hồng hào,
rub,/ˈɹəb/,sự cọ xát,sự chà xát,
rubble,/ˈɹəbəɫ/,gạch vụn bỏ đi,,
rug,/ˈɹəɡ/,thảm (trải bậc cửa,nền nhà...),
ruinous,/ˈɹuənəs/,đổ nát,,
rusty,/ˈɹəsti/,gỉ,han,
sack,/ˈsæk/,bao tải,,
sag,/ˈsæɡ/,sự lún xuống,sự võng xuống,sự cong xuống
sage,/ˈseɪdʒ/,sage,,
sail,/ˈseɪɫ/,buồm,,
salesmanship,/ˈseɪɫzmənˌʃɪp/,nghệ thuật bán hàng,,
salesperson,/ˈseɪɫzˌpɝsən/,người bán hàng,,
saleswoman,/ˈseɪɫzˌwʊmən/,chị bán hàng,,
salon,/səˈɫɑn/,phòng tiếp khách,,
salty,/ˈsɔɫti/,muối,có muối,mặn
sandstone,/ˈsænˌstoʊn/,đá cát kết,sa thạch,
scandal,/ˈskændəɫ/,sự gièm pha,sự nói xấu,sự nói sau lưng
scar,/ˈskɑɹ/,scaur,,
scarlet,/ˈskɑɹɫət/,đỏ tươi*  danh từ,,
scent,/ˈsɛnt/,mùi,mùi thơm,hương thơm
schoolgirl,/ˈskuɫˌɡɝɫ/,học sinh gái,nữ sinh,
scientifically,/ˌsaɪənˈtɪfɪkəɫi/,khoa học,có tính khoa học,
scramble,/ˈskɹæmbəɫ/,sự bò,sự toài,
scribble,/ˈskɹɪbəɫ/,tác phẩm văm học viết xoàng,bài báo xoàng*  động từ,
scrooge,/ˈskɹudʒ/,người bần tiện,người bủn xỉn,
scuba,/ˈskubə/,bình khí ép (của thợ lặn),,
scythe,/ˈsaɪθ/,cái hái hớt cỏ,cái phồ*  ngoại động từ,
seesaw,/ˈsiˌsɔ/,trò chơi bập bênh,,
self-confidence,/ˌsɛɫfˈkɑnfədəns/,sự tự tin,lòng tự tin,
self-confident,/ˌsɛɫfˈkɑnfədənt/,tự tin,,
selfless,/ˈsɛɫfɫəs/,không ích kỷ,quên mình,vị tha
seminar,/ˈsɛməˌnɑɹ/,Xêmina,hội nghị chuyên đề,
serene,/sɝˈin/,trong,sáng sủa,quang tạnh (trời)
sexy,/ˈsɛksi/,khiêu dâm,gợi tình,
shabby,/ˈʃæbi/,mòn,sờn,hư
shaken,/ˈʃeɪkən/,sự rung,sự lắc,sự giũ
shakespearean,/ˌʃeɪkˈspɪɹiən/,Sếch,,
shaky,/ˈʃeɪki/,run,yếu,
shatter,/ˈʃætɝ/,làm vỡ,làm gãy,
shipwreck,/ˈʃɪpɹɛk/,nạn đắm tàu,,
shopkeeper,/ˈʃɑpˌkipɝ/,người chủ hiệu,,
shoplifter,/ˈʃɑˌpɫɪftɝ/,kẻ cắp giả làm khách mua hàng,,
shortness,/ˈʃɔɹtnəs/,sự ngắn gọn,,
short-term,/ˌʃɔɹtˈtɝm/,ngắn kỳ (tiền cho vay...),,
shrink,/ˈʃɹɪŋk/,co lại,rút lại,ngắn lại
shrug,/ˈʃɹəɡ/,nhún vai,,
signify,/ˈsɪɡnəˌfaɪ/,biểu thị,biểu hiện,báo hiệu
silverware,/ˈsɪɫvɝˌwɛɹ/,đồ làm bằng bạc,,
simplification,/ˌsɪmpɫəfɪˈkeɪʃən/,sự đơn giản hoá,,
sister-in-law,/ˈsɪstɝɪnˌɫɔ/,in,,
skateboard,/ˈskeɪtˌbɔɹd/,ván trượt (hẹp,dài khoảng 50 cm,có gắn bánh xe trượt)
skim,/ˈskɪm/,hớt bọt,hớt váng,
skip,/ˈskɪp/,đội trưởng,thủ quân,
skylark,/ˈskaɪˌɫɑɹk/,chim chiền chiện*  nội động từ,,
skyward,/ˈskaɪwɝd/,lên trời,về phía bầu trời,hướng lên
slam,/ˈsɫæm/,tiếng cửa đóng sầm,,
slang,/ˈsɫæŋ/,tiếng lóng,,
slap,/ˈsɫæp/,cái vỗ,cái đập (bằng bàn tay),
slash,/ˈsɫæʃ/,vết chém,vết rạch,vết cắt
sliver,/ˈsɫɪvɝ/,miếng,mảnh (gỗ),
sloppy,/ˈsɫɑpi/,ướt át,lõng bõng,đầy nước
smash,/ˈsmæʃ/,sự vỡ ra từng mảnh,sự đập vỡ ra từng mảnh,tiếng vỡ xoảng
snap,/ˈsnæp/,sự cắn (chó),sự táp,sự đớp
sneak,/ˈsnik/,(từ lóng) đứa hớt lẻo,đức mách lẻo,
sneer,/ˈsnɪɹ/,cười khinh bỉ,cười chế nhạo,
sniff,/ˈsnɪf/,sự hít,tiếng hít vào,
snore,/ˈsnɔɹ/,tiếng ngáy*  động từ,,
snowball,/ˈsnoʊˌbɔɫ/,hòn tuyết,nắm tuyết (để ném nhau),
soak,/ˈsoʊk/,sự ngâm,sự thấm nước,sự nhúng nước
soaked,/ˈsoʊkt/,hoàn toàn ướt,ướt đẫm,
soaking,/ˈsoʊkɪŋ/,rất ướt,ướt đẫm như* danh từ,
soar,/ˈsɔɹ/,sự bay vút lên,,
sob,/ˈsɑb/,sự khóc thổn thức,,
so-called,/ˈsoʊˈkɔɫd/,cái gọi là,,
sociable,/ˈsoʊʃəbəɫ/,dễ gần,dễ chan hoà,
socialize,/ˈsoʊʃəˌɫaɪz/,xã hội hoá,,
softness,/ˈsɔfnəs/,tính mềm dẻo,,
solidity,/səˈɫɪdəti/,sự vững chắc,sự rắn chắc,sự kiên cố
soliloquy,/səˈɫɪɫəkwi/,câu nói một mình,,
solo,/ˈsoʊˌɫoʊ/,lối chơi bài xôlô,,
son-in-law,/ˈsənɪnˌɫɔ/,in,,
sonnet,/ˈsɑnɪt/,bài thơ xonê,bài thơ 14 câu,
southward,/ˈsaʊθwɝd/,hướng nam*  tính từ & phó từ,,
spa,/ˈspɑ/,suối khoáng,,
sparkling,/ˈspɑɹkəɫɪŋ/,lấp lánh,lóng lánh,
