word,pronunciation,meaning1,meaning2,meaning3
impair,/ˌɪmˈpɛɹ/,làm suy yếu,làm sút kém,
inconvenient,/ˌɪnkənˈvinjənt/,bất tiện,thiếu tiện nghi,phiền phức
incredible,/ˌɪnˈkɹɛdəbəɫ/,không thể tin được,,
incredibly,/ˌɪnˈkɹɛdəbɫi/,khó tin nổi,đáng kinh ngạc,đến nỗi không ngờ
indoors,/ˈɪnˌdɔɹz/,ở trong nhà,,
infinitive,/ˌɪnˈfɪnɪtɪv/,vô định*  danh từ,,
informative,/ˌɪnˈfɔɹmətɪv/,cung cấp nhiều tin tức,có nhiều tài liệu,
ingredient,/ˌɪnˈɡɹidiənt/,phần hợp thành,thành phần,
inhabitant,/ɪnˈhæbətənt/,người ở,người cư trú,dân cư
inhale,/ˌɪnˈheɪɫ/,hít vào,,
inject,/ˌɪnˈdʒɛkt/,tiêm (thuốc...),tiêm thuốc,
innermost,/ˈɪnɝˌmoʊst/,ở tận trong cùng,,
innovator,/ˈɪnəˌveɪtɝ/,người đưa vào những cái mới,người có sáng kiến về (cái gì),
insane,/ˌɪnˈseɪn/,điên,điên cuồng,mất trí
inscribe,/ˌɪnsˈkɹaɪb/,viết,khắc (chữ),ghi (chữ
inscription,/ˌɪnsˈkɹɪpʃən/,câu viết,câu khắc,câu ghi (trên bia...)
inspire,/ˌɪnˈspaɪɹ/,gây (tình cảm...) (cho ai),gây ra,xúi giục
intentionally,/ˌɪnˈtɛnʃənəɫi/,cố ý,cố tình,
interact,/ˌɪnɝˈækt/,ảnh hưởng lẫn nhau,tác động qua lại,
intermission,/ˌɪntɝˈmɪʃən/,sự ngừng,thời gian ngừng,
internationally,/ˌɪnɝˈnæʃənəɫi/,trên bình diện quốc tế,,
interrupt,/ˌɪntɝˈəpt/,làm gián đoạn,làm đứt quãng,
interviewee,/ˌɪntɝvjuˈi/,người được gặp mặt,,
involuntarily,/ˌɪnˌvɑɫənˈtɝəɫi/,không cố ý,không chủ tâm,vô tình
ironing,/ˈaɪɝnɪŋ/,sự là,,
irritate,/ˈɪɹɪˌteɪt/,làm phát cáu,chọc tức,
isle,/ˈaɪɫ/,hòn đảo nhỏ,,
ivory,/ˈaɪvɝi/,ngà (voi...),,
jade,/ˈdʒeɪd/,ngọc bích,,
jail,/ˈdʒeɪɫ/,goal,,
jar,/ˈdʒɑɹ/,vại,lọ,bình
jazz,/ˈdʒæz/,nhạc ja,,
jealous,/ˈdʒɛɫəs/,ghen tị,ghen ghét,đố kỵ
jewel,/ˈdʒuəɫ/,ngọc đá quý,,
jog,/ˈdʒɑɡ/,cái lắc nhẹ,cái xóc nhẹ,cái đẩy nhẹ
journalist,/ˈdʒɝnəɫəst/,nhà báo,,
jug,/ˈdʒəɡ/,cái bình (có tay cầm và vòi),,
juicy,/ˈdʒusi/,có nhiều nước (quả,thịt,rau...)
jumper,/ˈdʒəmpɝ/,dây néo cột buồm,,
jungle,/ˈdʒəŋɡəɫ/,rừng nhiệt đới,,
kettle,/ˈkɛtəɫ/,ấm đun nước,,
keyboard,/ˈkiˌbɔɹd/,bàn phím (pianô),bàn chữ (máy chữ),
kindness,/ˈkaɪndnəs/,sự tử tế,sự ân cần,lòng tốt
kitten,/ˈkɪtən/,mèo con,,
knit,/ˈnɪt/,đan (len,sợi...),
lamb,/ˈɫæm/,cừu con,cừu non,
lasting,/ˈɫæstɪŋ/,bền vững,lâu dài,trường cửu
latecomer,/ˈɫeɪtkəmɝ/,người đến trễ,,
launch,/ˈɫɔntʃ/,xuồng du lịch*  danh từ,,
lean,/ˈɫin/,độ nghiêng,độ dốc,
leap,/ˈɫip/,sự nhảy,,
lessen,/ˈɫɛsən/,làm nhỏ đi,làm bé đi,làm giảm đi
lettuce,/ˈɫɛtəs/,rau diếp,,
liberate,/ˈɫɪˌbɝˌeɪt/,tha,thả,giải phóng
lifelong,/ˈɫaɪˈfɫɔŋ/,suốt đời,,
lighter,/ˈɫaɪtɝ/,người thắp đèn,,
likeness,/ˈɫaɪknəs/,tính chất giống,sự giống,hình thức giống (cái gì)
limp,/ˈɫɪmp/,đi khập khiễng,,
loaf,/ˈɫoʊf/,ổ bánh mì,,
lodge,/ˈɫɑdʒ/,nhà nghỉ (ở nơi săn bắn),,
logo,/ˈɫoʊɡoʊ/,biểu trưng,,
lorry,/ˈɫɔɹi/,xe tải ((cũng) motor lorry),,
lottery,/ˈɫɑtɝi/,cuộc xổ số,,
lovingly,/ˈɫəvɪŋɫi/,âu yếm,đằm thắm,
luggage,/ˈɫəɡədʒ/,hành lý,,
lung,/ˈɫəŋ/,phổi,,
magical,/ˈmædʒɪkəɫ/,ma thuật,yêu thuật,
magician,/məˈdʒɪʃən/,thuật sĩ,pháp sư,thầy phù thuỷ
mailbox,/ˈmeɪɫˌbɑks/,hòm thư,,
mankind,/ˈmænˈkaɪnd/,loài người,nhân loại,
maple,/ˈmeɪpəɫ/,cây thích,,
mash,/ˈmæʃ/,đậu nghiền nhừ,khoai nghiền nhừ,cháo đặc
mathematician,/ˌmæθəməˈtɪʃən/,nhà toán học,,
mayor,/ˈmeɪɝ/,thị trưởng,,
mechanic,/məˈkænɪk/,thợ máy,công nhân cơ khí,
meditate,/ˈmɛdəˌteɪt/,ngẫm nghĩ,trầm ngâm*  ngoại động từ,
meditation,/ˌmɛdəˈteɪʃən/,sự ngẫm nghĩ,sự trầm ngâm,sự trầm tư mặc tưởng
mediterranean,/ˌmɛdətɝˈeɪniən/,ở giữa lục địa,cách xa biển,
melt,/ˈmɛɫt/,sự nấu chảy,sự tan,
memorable,/ˈmɛmɝəbəɫ/,đáng ghi nhớ,không quên được,
mend,/ˈmɛnd/,chỗ vá,chỗ mạng,
merchant,/ˈmɝtʃənt/,nhà buôn,lái buôn*  tính từ,
mess,/ˈmɛs/,món thịt nhừ,món xúp hổ lốn,
messy,/ˈmɛsi/,hỗn độn,lộn xộn,bừa bãi
middle-aged,/ˈmɪdəˌɫeɪɡd/,trung niên,,
minus,/ˈmaɪnəs/,trừ,,
miracle,/ˈmɪɹəkəɫ/,phép mầu,phép thần diệu,
mischief,/ˈmɪstʃəf/,trò tinh nghịch,trò tinh quái,trò láu cá
miserable,/ˈmɪzɝəbəɫ/,cực khổ,khốn khổ,khổ sở
misery,/ˈmɪzɝi/,cảnh nghèo khổ,cảnh khổ cực,
mislead,/mɪˈsɫid/,làm cho lạc đường,làm cho lạc lối,
misty,/ˈmɪsti/,mù sương,đầy sương mù,
misunderstanding,/ˌmɪsəndɝˈstændɪŋ/,sự hiểu lầm,,
monk,/ˈməŋk/,thầy tu,thầy tăng,
monster,/ˈmɑnstɝ/,quái vật,yêu quái,
mosquito,/məˈskitoʊ/,con muỗi,,
moss,/ˈmɔs/,rêu,,
motherland,/ˈməðɝˌɫænd/,quê hương,tổ quốc,
motionless,/ˈmoʊʃənɫəs/,bất động,không chuyển động,im lìm
motivate,/ˈmoʊtəˌveɪt/,thúc đẩy,làm động cơ thúc đẩy,
motorcycle,/ˈmoʊtɝˌsaɪkəɫ/,đi xe mô tô,lái xe mô tô,
motto,/ˈmɑtoʊ/,khẩu hiệu,phương châm,
mount,/ˈmaʊnt/,vơ,,
mourn,/ˈmɔɹn/,than khóc,thương tiếc,
mule,/ˈmjuɫ/,con la,,
murderer,/ˈmɝdɝɝ/,kẻ giết người,,
mustard,/ˈməstɝd/,cây mù tạc,,
nail,/ˈneɪɫ/,móng (tay,chân),móng vuốt (thú vật)
nap,/ˈnæp/,giấc ngủ chợp,giấc trưa,
narrate,/ˈnɛˌɹeɪt/,kể lại,thuật lại,
nasty,/ˈnæsti/,bẩn thỉu,dơ dáy,kinh tởm
nationalist,/ˈnæʃənəɫəst/,dân tộc chủ nghĩa,,
necklace,/ˈnɛkɫəs/,chuỗi hạt (vàng,ngọc),
nectar,/ˈnɛktɝ/,rượu tiên,,
needle,/ˈnidəɫ/,cái kim,kim (la bàn...),
nephew,/ˈnɛfju/,cháu trai (con của anh,chị,em)
nervousness,/ˈnɝvəsnəs/,tính nóng nảy,sự bực dọc,sự bồn chồn
newborn,/ˈnubɔɹn/,mới sinh,,
newcomer,/ˈnuˌkəmɝ/,người mới đến,,
nickname,/ˈnɪkˌneɪm/,tên hiệu,tên riêng,tên nhạo
niece,/ˈnis/,cháu gái (con của anh,chị,em)
nod,/ˈnɑd/,cái gật đầu,sự cúi đầu (chào),sự ra hiệu
noisily,/ˈnɔɪzəɫi/,ồn ào,huyên náo,
nor,/ˈnɔɹ/,mà... cũng không,và... không,
noticeable,/ˈnoʊtəsəbəɫ/,đáng chú ý,đáng để ý,
notorious,/noʊˈtɔɹiəs/,rõ ràng,hiển nhiên,ai cũng biết
novelist,/ˈnɑvəɫəst/,người viết tiểu thuyết,,
nutrient,/ˈnutɹiənt/,bổ,dinh dưỡng,
nutritious,/nuˈtɹɪʃəs/,bổ,có chất bổ,dinh dưỡng
ocean,/ˈoʊʃən/,đại dương,biển,
offensive,/əˈfɛnsɪv/,sự tấn công,cuộc tấn công,thế tấn công
oily,/ˈɔɪɫi/,như dầu,nhờn như dầu,trơn như dầu
old-fashioned,/ˌoʊɫdˈfæʃənd/,cũ,không hợp thời trang,
oneself,/ˌwənˈsɛɫf/,bản thân mình,tự mình,chính mình
onstage,/ˌɑnˈsteɪdʒ/,trên sân khấu,cử toạ trông thấy được,
onto,/ˈɑntu/,về phía trên,lên trên,
oppress,/əˈpɹɛs/,đè bẹp,đè nặng,
oppression,/əˈpɹɛʃən/,sự đàn áp,sự áp bức,
orchestra,/ˈɔɹkəstɹə/,ban nhạc,dàn nhạc,
orderly,/ˈɔɹdɝɫi/,thứ tự,ngăn nắp,
organ,/ˈɔɹɡən/,cơ quan,,
outdoors,/ˈaʊtˈdɔɹz/,ở ngoài trời,ở ngoài nhà*  danh từ,
outlaw,/ˈaʊtˌɫɔ/,kẻ cướp,kẻ thường xuyên phạm tội,
outward,/ˈaʊtwɝd/,đi xa hơn,đi nhanh hơn (ai)*  tính từ,
outweigh,/ˈaʊtˌweɪ/,nặng hơn,nặng quá đối với (cái gì...),
overjoyed,/ˌoʊvɝˈdʒɔɪd/,vui mừng khôn xiết,,
overnight,/ˈoʊvɝˈnaɪt/,qua đêm,,
overwhelm,/ˌoʊvɝˈwɛɫm/,chôn vùi,tràn,làm ngập
overwork,/ˌoʊvɝˈwɝk/,sự làm việc quá sức,,
owe,/ˈoʊ/,nợ,hàm ơn,
paddle,/ˈpædəɫ/,cái giầm,cánh (guồng nước),
parachute,/ˈpɛɹəˌʃut/,thả bằng dù*  nội động từ,,
paradise,/ˈpɛɹəˌdaɪs/,thiên đường,nơi cực lạc,
paralyze,/ˈpɛɹəˌɫaɪz/,làm liệt,,
parcel,/ˈpɑɹsəɫ/,gói,,
parrot,/ˈpɛɹət/,nhắc lại như vẹt,nói như vẹt,
participle,/ˈpɑɹtɪˌsɪpəɫ/,động tính từ,,
part-time,/ˈpɑɹtˈtaɪm/,không trọn ngày công,,
passport,/ˈpæsˌpɔɹt/,hộ chiếu,,
password,/ˈpæsˌwɝd/,khẩu lệnh,,
patrol,/pəˈtɹoʊɫ/,đội tuần tra,việc tuần tra,
peanut,/ˈpiˌnət/,cây lạc,củ lạc,
penniless,/ˈpɛniɫəs/,không tiền,không một đồng xu dính túi,nghèo xơ xác
penny,/ˈpɛni/,số tiền,,
performer,/pɝˈfɔɹmɝ/,người biểu diễn,,
persuade,/pɝˈsweɪd/,làm cho tin,thuyết phục,
phantom,/ˈfænəm/,ma,bóng ma,
pharmacy,/ˈfɑɹməsi/,dược khoa,khoa bào chế,
philosopher,/fəˈɫɑsəfɝ/,nhà triết học,,
phoenix,/ˈfinɪks/,chim phượng hoàng,,
photocopy,/ˈfoʊtoʊˌkɑpi/,sao chụp,,
pie,/ˈpaɪ/,ác là*  danh từ,,
piety,/ˈpaɪəti/,lòng mộ đạo,,
pillow,/ˈpɪɫoʊ/,gối,,
pin,/ˈpɪn/,ghim,đinh ghim,
pineapple,/ˈpaɪˌnæpəɫ/,quả dứa,cây dứa,
pleasantly,/ˈpɫɛzəntɫi/,vui vẻ,dễ thương,
plug,/ˈpɫəɡ/,nút (chậu sứ rửa mặt,bể nước...),
poisonous,/ˈpɔɪzənəs/,độc,có chất độc,
politely,/pəˈɫaɪtɫi/,lễ phép,có lễ độ,lịch sự
politician,/ˌpɑɫəˈtɪʃən/,nhà chính trị,chính khách,
pollutant,/pəˈɫutənt/,chất gây ô nhiễm (do xe cộ,động cơ  thải ra),
popcorn,/ˈpɑpˌkɔɹn/,ngô rang n,,
pork,/ˈpɔɹk/,thịt lợn,,
possessive,/pəˈzɛsɪv/,sở hữu,chiếm hữu,
postcard,/ˈpoʊˌskɑɹd/,bưu thiếp,,
postman,/ˈpoʊsmən/,người đưa thư,,
prefix,/ˈpɹifɪks/,tiền tố,,
preschool,/ˈpɹiˌskuɫ/,trước tuổi đi học,trước tuổi đến trường,
proclaim,/pɹoʊˈkɫeɪm/,công bố,tuyên bố,
procrastination,/pɹəˌkɹæstəˈneɪʃən/,sự trì hoãn,sự chần chừ,
pronoun,/ˈpɹoʊnaʊn/,đại từ,,
prosperous,/ˈpɹɑspɝəs/,thịnh vượng,phát đạt,phồn vinh
protest,/ˈpɹoʊˌtɛst/,long trọng,xác nhận,cam đoan
proverb,/ˈpɹɑvɝb/,tục ngữ,cách ngôn,
pump,/ˈpəmp/,giày nhảy (khiêu vũ),,
punish,/ˈpənɪʃ/,phạt,trừng phạt,trừng trị
puppy,/ˈpəpi/,chó con,,
purify,/ˈpjʊɹəˌfaɪ/,làm sạch,lọc trong,tinh chế
purse,/ˈpɝs/,ví tiền,hầu bao,
puzzle,/ˈpəzəɫ/,sự bối rối,sự khó xử,
quake,/ˈkweɪk/,sự rung,,
queue,/ˈkju/,đuôi sam,,
rage,/ˈɹeɪdʒ/,cơn thịnh nộ,cơn giận dữ,
railroad,/ˈɹeɪɫˌɹoʊd/,đường sắt,đường xe lửa*  ngoại động từ,
raspberry,/ˈɹæzˌbɛɹi/,quả mâm xôi,,
ration,/ˈɹæʃən/,khẩu phần,,
razor,/ˈɹeɪzɝ/,dao cạo,,
rearrange,/ˌɹiɝˈeɪndʒ/,sắp xếp lại,bố trí lại,sắp đặt lại
rebuild,/ɹiˈbɪɫd/,xây lại,xây dựng lại,
recite,/ɹəˈsaɪt/,kể lại,thuật lại,kể lể
reclaim,/ɹiˈkɫeɪm/,cải tạo,giác ngộ,
reef,/ˈɹif/,đá ngầm,,
referee,/ˌɹɛfɝˈi/,(pháp lý) trọng tài*  động từ,,
refund,/ˈɹiˌfənd/,sự trả lại (tiền vay mượn,,
regain,/ɹɪˈɡeɪn/,lấy lại,thu đi,gỡ lại
relaxing,/ɹiˈɫæksɪŋ/,làm chùng,làm yếu đi,làm giảm đi
remainder,/ɹiˈmeɪndɝ/,phần còn lại,chỗ còn lại,
remembrance,/ɹiˈmɛmbɹəns/,sự nhớ,sự hồi tưởng,trí nhớ
renew,/ɹɪˈnu/,hồi phục lại,làm hồi lại,
repay,/ɹiˈpeɪ/,paid  /'ri:'peid/,repaid  /'ri:'peid/,
reproduce,/ˌɹipɹəˈdus/,tái sản xuất,,
republic,/ɹiˈpəbɫək/,nước cộng hoà,nền cộng hoà,
researcher,/ˈɹisɝtʃɝ/,nhà nghiên cứu,,
resemble,/ɹiˈzɛmbəɫ/,giống với (người nào,vật gì),
reserve,/ɹiˈzɝv/,sự dự trữ,vật dự trữ,
respectable,/ɹiˈspɛktəbəɫ/,đáng trọng,đáng kính,
retell,/ɹiˈtɛɫ/,nói lại,kể lại,thuật lại
retrospect,/ˈɹɛtɹəˌspɛkt/,sự hồi tưởng quá khứ,sự nhìn lại dĩ vãng,
reunification,/ɹiˌunəfəˈkeɪʃən/,sự thống nhất lại,sự hợp nhất lại,
reunify,/ɹiˈunəˌfaɪ/,thống nhất lại,hợp nhất lại,
revise,/ɹiˈvaɪz/,đọc lại,xem lại,duyệt lại
rewrite,/ˈɹiˌɹaɪt/,viết lại,chép lại,
rid,/ˈɹɪd/,giải thoát (cho ai khỏi...),,
riddle,/ˈɹɪdəɫ/,điều bí ẩn,điều khó hiểu,
ridiculous,/ɹɪˈdɪkjəɫəs/,buồn cười,tức cười,lố bịch
ripe,/ˈɹaɪp/,chín,,
roadside,/ˈɹoʊdˌsaɪd/,bờ đường,lề đường*  tính từ,
robot,/ˈɹoʊˌbɑt/,người máy,,
rotten,/ˈɹɑtən/,mục,mục nát,thối
rubber,/ˈɹəbɝ/,cao su ((cũng) india,,
rubbish,/ˈɹəbɪʃ/,vật bỏ đi,rác rưởi,
rudely,/ˈɹudɫi/,vô lễ,bất lịch sự,
runaway,/ˈɹənəˌweɪ/,người trốn tránh,người chạy trốn,
runway,/ˈɹənˌweɪ/,lối dẫn vật nuôi đi uống nước,,
sadness,/ˈsædnəs/,sự buồn bã,sự buồn rầu,
safari,/səˈfɑɹi/,cuộc đi săn (ở Châu phi),,
safeguard,/ˈseɪfˌɡɑɹd/,cái để bảo vệ,cái để che chở,
salesman,/ˈseɪɫzmən/,người bán hàng (nam),,
sandal,/ˈsændəɫ/,dép,,
saucepan,/ˈsɔˌspæn/,cái xoong,,
saucer,/ˈsɔsɝ/,đĩa (để cốc tách...),đĩa hứng nước (dưới chậu hoa),
scan,/ˈskæn/,ngâm,bình (thơ),
scare,/ˈskɛɹ/,làm kinh hãi,làm sợ hãi,doạ (ngáo ộp)
scared,/ˈskɛɹd/,bị hoảng sợ,,
scary,/ˈskɛɹi/,làm sợ hãi,làm kinh hãi,làm khiếp sợ
scenic,/ˈsinɪk/,sân khấu,(thuộc) kịch trường,
schoolmate,/ˈskuɫˌmeɪt/,bạn học,,
scold,/ˈskoʊɫd/,rầy la,trách mắng,mắng mỏ
scratch,/ˈskɹætʃ/,hỗn tạp,linh tinh,không chọn lựa
seaweed,/ˈsiˌwid/,tảo biển,,
secretly,/ˈsikɹɪtɫi/,thầm kín,bí mật,riêng tư
seize,/ˈsiz/,chiếm đoạt,cướp lấy,nắm lấy
selfish,/ˈsɛɫfɪʃ/,ích kỷ,,
settler,/ˈsɛtəɫɝ/,người giải quyết (vấn đề),,
shadowy,/ˈʃædoʊi/,tối,có bóng tối,có bóng râm
shameful,/ˈʃeɪmfəɫ/,làm hổ thẹn,làm ngượng ngùng,làm xấu hổ
shave,/ˈʃeɪv/,sự cạo râu,sự cạo mặt,
sheer,/ˈʃɪɹ/,chỉ là,đúng là,hoàn toàn
shelter,/ˈʃɛɫtɝ/,chỗ che,chỗ nương tựa,chỗ ẩn
sheriff,/ˈʃɛɹəf/,quận trưởng,,
shiny,/ˈʃaɪni/,shinty*  tính từ,,
shiver,/ˈʃɪvɝ/,sự run,sự rùng mình (vì rét,vì sợ...)
shocking,/ˈʃɑkɪŋ/,chướng,khó coi,
shopper,/ˈʃɑpɝ/,người đi mua hàng,,
shrimp,/ˈʃɹɪmp/,con tôm,,
sidewalk,/ˈsaɪdˌwɔk/,vỉa hè,lề đường,
sigh,/ˈsaɪ/,tiếng thở dài,,
signpost,/ˈsaɪnˌpoʊst/,biển chỉ đường,,
simplify,/ˈsɪmpɫəˌfaɪ/,làm đơn giản,đơn giản hoá,
skeleton,/ˈskɛɫətən/,bộ xương,,
skyscraper,/ˈskaɪsˌkɹeɪpɝ/,như skysail,,
sleeve,/ˈsɫiv/,tay áo,,
slogan,/ˈsɫoʊɡən/,khẩu hiệu,,
slot,/ˈsɫɑt/,đường đi của hươu nai,vết đi của hươu nai,
smoker,/ˈsmoʊkɝ/,người hút thuốc,người nghiện thuốc,
sneeze,/ˈsniz/,sự hắt hơi,,
snowstorm,/ˈsnoʊˌstɔɹm/,bão tuyết,,
sometime,/ˈsəmˌtaɪm/,trước kia*  tính từ,,
soothe,/ˈsuð/,làm dịu,làm nguội (tình cảm...),làm đỡ (đau)
sophomore,/ˈsɑfˌmɔɹ/,học sinh năm thứ hai đại học,,
sore,/ˈsɔɹ/,đau,đau đớn,
sorrow,/ˈsɑɹoʊ/,nỗi đau đớn,sự buồn rầu,sự buồn phiền
soul,/ˈsoʊɫ/,linh hồn,,
sour,/ˈsaʊɝ/,chua,,
southeast,/ˌsaʊˈθist/,phía đông nam,miền đông nam*tính từ & phó từ,
souvenir,/ˌsuvəˈnɪɹ/,vật kỷ niệm,,
sparkle,/ˈspɑɹkəɫ/,sự lấp lánh,sự lóng lánh,ánh lấp lánh
specialize,/ˈspɛʃəˌɫaɪz/,làm thành đặc trưng,,
spectacular,/spɛkˈtækjəɫɝ/,đẹp mắt,ngoạn mục,
spectator,/ˈspɛkteɪtɝ/,người xem,khán giả,
spelling,/ˈspɛɫɪŋ/,sự viết vần,sự đánh vần,sự viết theo chính tả
sphere,/ˈsfɪɹ/,hình cầu,khối cầu,quả cầu
spice,/ˈspaɪs/,đồ gia vị,,
spicy,/ˈspaɪsi/,có bỏ gia vị,,
spider,/ˈspaɪdɝ/,con nhện,,
spinach,/ˈspɪnətʃ/,rau bina,,
spiral,/ˈspaɪɹəɫ/,xoắn ốc,,
spoil,/ˈspɔɪɫ/,chiến lợi phẩm,,
sponge,/ˈspəndʒ/,bọt biển,,
sponsor,/ˈspɑnsɝ/,cha đỡ đầu,mẹ đỡ đầu,
sportsmanship,/ˈspɔɹtsmənˌʃɪp/,tinh thần thể thao,,
stall,/ˈstɔɫ/,chuồng (ngựa,trâu bò),ngăn chuồng
stare,/ˈstɛɹ/,sự nhìn chòng chọc,sự nhìn chằm chằm,
steam,/ˈstim/,hơi nước,,
sticker,/ˈstɪkɝ/,người chọc,dao chọc (tiết lợn...),
sticky,/ˈstɪki/,dính,sánh,bầy nhầy
stormy,/ˈstɔɹmi/,mãnh liệt như bão tố,,
strain,/ˈstɹeɪn/,sức căng,,
strangely,/ˈstɹeɪndʒɫi/,lạ lùng,,
strawberry,/ˈstɹɔˌbɛɹi/,quả dâu tây,,
stressful,/ˈstɹɛsfəɫ/,gây ra căng thẳng,,
stretch,/ˈstɹɛtʃ/,sự căng ra,sự duỗi ra,
stricken,/ˈstɹɪkən/,đánh,đập,
stripe,/ˈstɹaɪp/,sọc,vằn,
stubborn,/ˈstəbɝn/,bướng bỉnh,ương bướng,ngoan cố
stumble,/ˈstəmbəɫ/,sự vấp,sự sẩy chân,sự trượt chân
stun,/ˈstən/,làm choáng váng,làm bất tỉnh nhân sự,
stunning,/ˈstənɪŋ/,làm choáng váng,làm bất tỉnh nhân sự,
stylish,/ˈstaɪɫɪʃ/,bảnh bao,diện,hợp thời trang
subconscious,/səbˈkɑnʃəs/,tiềm thức,,
submarine,/ˈsəbmɝˌin/,dưới biển,ngầm (dưới biển),
suffix,/ˈsəfɪks/,hậu tố*  ngoại động từ,,
summarize,/ˈsəmɝˌaɪz/,tóm tắt,tổng kết,
summit,/ˈsəmət/,đỉnh,chỏm,chóp
sunbathe,/ˈsənˌbeɪð/,tắm nắng,,
sundial,/ˈsənˌdaɪɫ/,đồng hồ mặt trời,,
sunrise,/ˈsənˌɹaɪz/,lúc mặt trời mọc,bình minh,
sunset,/ˈsənˌsɛt/,lúc mặt trời lặn,,
superstition,/ˌsupɝˈstɪʃən/,sự mê tín,,
supporter,/səˈpɔɹtɝ/,vật chống đỡ,,
supportive,/səˈpɔɹtɪv/,đem lại sự giúp đỡ,khuyến khích,thông cảm
supposedly,/səˈpoʊzədɫi/,cho là,giả sử là,nói như là
surround,/sɝˈaʊnd/,bao quanh,vây quanh,
survivor,/sɝˈvaɪvɝ/,người sống sót,,
swarm,/ˈswɔɹm/,đàn,đám,bầy
swear,/ˈswɛɹ/,lời thề,,
swell,/ˈswɛɫ/,đặc sắc,cử,trội
swimmer,/ˈswɪmɝ/,người bơi,con vật bơi,
swollen,/ˈswoʊɫən/,sưng phồng,phình ra,căng ra
symptom,/ˈsɪmptəm/,triệu chứng,,
tablet,/ˈtæbɫət/,tấm,bản,thẻ
talented,/ˈtæɫəntɪd/,có tài,,
talkative,/ˈtɔkətɪv/,thích nói,hay nói,lắm điều
tasteless,/ˈteɪstɫəs/,vô vị,nhạt,
tasty,/ˈteɪsti/,ngon,,
tease,/ˈtiz/,chòng ghẹo,trêu tức,trêu chọc
telegram,/ˈtɛɫəˌɡɹæm/,bức điện,bức điện tín,
teller,/ˈtɛɫɝ/,người kể chuyện,người hay kể chuyện,người tự thuật
temper,/ˈtɛmpɝ/,tính tình,tình khí,tâm tính
tempt,/ˈtɛmpt/,xúi,xúi giục,
tense,/ˈtɛns/,thời (của động từ),,
terribly,/ˈtɛɹəbɫi/,rất tệ,không chịu nổi,quá chừng
terrific,/tɝˈɪfɪk/,khủng khiếp,kinh khủng,
terrified,/ˈtɛɹəˌfaɪd/,cảm thấy khiếp sợ,rất kinh hãi,
thankful,/ˈθæŋkfəɫ/,biết ơn,cám ơn,
theft,/ˈθɛft/,sự ăn trộm,sự trộm cắp,
thirst,/ˈθɝst/,sự khát nước,,
threatening,/ˈθɹɛtənɪŋ/,sự đe doạ,sự hăm doạ*  tính từ,
thriller,/ˈθɹɪɫɝ/,câu chuyện cảm động,,
throughout,/θɹuˈaʊt/,từ đầu đến cuối,khắp,suốt
thump,/ˈθəmp/,quả đấm,quả thụi*  ngoại động từ,
thunder,/ˈθəndɝ/,sấm,sét,
thunderous,/ˈθəndɝəs/,dông tố,,
tick,/ˈtɪk/,tiếng tích tắc (của đồng hồ),,
tighten,/ˈtaɪtən/,chặt,căng,khít lại
tile,/ˈtaɪɫ/,ngói (để lợp nhà),,
tin,/ˈtɪn/,thiếc,,
tiring,/ˈtaɪɹɪŋ/,sự mệt mỏi,sự mệt nhọc,
tongue,/ˈtəŋ/,cái lưỡi,,
toothpaste,/ˈtuθˌpeɪst/,thuốc đánh răng,kem đánh răng,
tornado,/tɔɹˈneɪˌdoʊ/,bão táp,,
toss,/ˈtɔs/,sự quẳng lên,sự ném lên,sự tung
tournament,/ˈtʊɹnəmənt/,cuộc đấu,,
tragic,/ˈtɹædʒɪk/,bi kịch,,
transitional,/tɹænˈsɪʃənəɫ/,chuyển tiếp,quá độ,
translate,/tɹænˈsɫeɪt/,dịch,phiên dịch,
trash,/ˈtɹæʃ/,bã,bã mía ((cũng) cane,
tremble,/ˈtɹɛmbəɫ/,sự run,,
trigger,/ˈtɹɪɡɝ/,cò súng,,
trim,/ˈtɹɪm/,sự ngăn nắp,sự gọn gàng,
trumpet,/ˈtɹəmpət/,kèn trompet,,
trustworthy,/ˈtɹəstˌwɝði/,đáng tin cậy,,
tumble,/ˈtəmbəɫ/,cái ngã bất thình lình,sự sụp đổ,sự đổ nhào
tuna,/ˈtjunə/,(động vật học) cá ngừ Ca,,
turbulence,/ˈtɝbjəɫəns/,sự hỗn loạn,sự bất an,sự náo động
turtle,/ˈtɝtəɫ/,turtle,,
twin,/ˈtwɪn/,sinh đôi,,
twist,/ˈtwɪst/,sự xoắn,sự vặn,sự bện
unafraid,/ˌənəˈfɹeɪd/,không sợ hãi,,
unbelievable,/ˌənbəˈɫivəbəɫ/,không thể tin được,khó tin (sự việc),
unclear,/ənˈkɫɪɹ/,không trong,đục,
uncontrollable,/ˌənkənˈtɹoʊɫəbəɫ/,không kiểm soát được,không kiểm tra được,
uncover,/ənˈkəvɝ/,để hở,mở (vung,nắp)
undergo,/ˌəndɝˈɡoʊ/,chịu,bị,trải qua
underneath,/ˌəndɝˈniθ/,bên dưới,dưới*  danh từ,
underpants,/ˈəndɝˌpænts/,quần đùi,con trai),
undo,/ənˈdu/,tháo,cởi,mở
undress,/ənˈdɹɛs/,quần áo xuềnh xoàng*  động từ,,
unexpectedly,/ˌənɪkˈspɛktɪdɫi/,bất ngờ,thình lình,đột xuất
unfairly,/ənˈfɛɹɫi/,không đúng,không công bằng,bất công
